,findSigExposures,best_columns,Cancer Types,Sample Names
227,0.046273876782351356,0,SP86425,Thy-AdenoCA
228,0.08286252354048965,1,SP86425,Thy-AdenoCA
229,0.7976863061608824,4,SP86425,Thy-AdenoCA
230,0.07317729351627657,16,SP86425,Thy-AdenoCA
231,0.12653061224489795,0,SP86130,Thy-AdenoCA
232,0.44625850340136053,4,SP86130,Thy-AdenoCA
233,0.4272108843537415,44,SP86130,Thy-AdenoCA
234,0.057208237986270026,0,SP86929,Thy-AdenoCA
235,0.9427917620137299,4,SP86929,Thy-AdenoCA
236,0.096045197740113,0,SP87337,Thy-AdenoCA
237,0.5056497175141242,4,SP87337,Thy-AdenoCA
238,0.3983050847457627,44,SP87337,Thy-AdenoCA
239,0.05946601941747573,0,SP87446,Thy-AdenoCA
240,0.5400485436893204,4,SP87446,Thy-AdenoCA
241,0.40048543689320387,44,SP87446,Thy-AdenoCA
242,0.0583203732503888,0,SP85582,Thy-AdenoCA
243,0.4440124416796267,4,SP85582,Thy-AdenoCA
244,0.4976671850699845,44,SP85582,Thy-AdenoCA
245,0.09723461195361284,0,SP88322,Thy-AdenoCA
246,0.9027653880463872,4,SP88322,Thy-AdenoCA
247,0.06395348837209303,0,SP86775,Thy-AdenoCA
248,0.6337209302325582,4,SP86775,Thy-AdenoCA
249,0.3023255813953488,44,SP86775,Thy-AdenoCA
250,0.1342534504391468,0,SP105759,Thy-AdenoCA
251,0.4077791718946048,4,SP105759,Thy-AdenoCA
252,0.45796737766624845,44,SP105759,Thy-AdenoCA
253,0.21300081766148815,0,SP85487,Thy-AdenoCA
254,0.4501226492232216,4,SP85487,Thy-AdenoCA
255,0.33687653311529026,44,SP85487,Thy-AdenoCA
256,0.07768829938417811,0,SP88098,Thy-AdenoCA
257,0.2216958787304595,1,SP88098,Thy-AdenoCA
258,0.5452392231170061,4,SP88098,Thy-AdenoCA
259,0.15537659876835622,16,SP88098,Thy-AdenoCA
260,0.011948051948051949,0,SP87903,Thy-AdenoCA
261,0.44623376623376626,1,SP87903,Thy-AdenoCA
262,0.16337662337662337,4,SP87903,Thy-AdenoCA
263,0.37844155844155847,16,SP87903,Thy-AdenoCA
264,0.06922798115259152,0,SP86660,Thy-AdenoCA
265,0.13555636100036245,1,SP86660,Thy-AdenoCA
266,0.6531351939108373,4,SP86660,Thy-AdenoCA
267,0.14208046393620877,16,SP86660,Thy-AdenoCA
268,0.09722222222222222,0,SP85725,Thy-AdenoCA
269,0.1486111111111111,1,SP85725,Thy-AdenoCA
