,findSigExposures,best_columns,Cancer Types,Sample Names
1453,0.08931960233302624,0,SP79968,Prost-AdenoCA
1454,0.02595207700725265,1,SP79968,Prost-AdenoCA
1455,0.26710652788791883,4,SP79968,Prost-AdenoCA
1456,0.5112453967431605,44,SP79968,Prost-AdenoCA
1457,0.10637639602864184,45,SP79968,Prost-AdenoCA
1458,0.31519433907497185,0,SP80217,Prost-AdenoCA
1459,0.2985516188800989,15,SP80217,Prost-AdenoCA
1460,0.1795979651615524,36,SP80217,Prost-AdenoCA
1461,0.20665607688337684,43,SP80217,Prost-AdenoCA
1462,0.18003045178036253,0,SP79971,Prost-AdenoCA
1463,0.626278858551329,4,SP79971,Prost-AdenoCA
1464,0.19369068966830852,22,SP79971,Prost-AdenoCA
1465,0.22517556776662792,0,SP80183,Prost-AdenoCA
1466,0.3243355034349187,4,SP80183,Prost-AdenoCA
1467,0.4504889287984535,44,SP80183,Prost-AdenoCA
1468,0.19953490503347474,0,SP79988,Prost-AdenoCA
1469,0.6410063828454795,4,SP79988,Prost-AdenoCA
1470,0.15945871212104573,22,SP79988,Prost-AdenoCA
1471,0.1148175969828554,0,SP109649,Prost-AdenoCA
1472,0.35553276714185456,4,SP109649,Prost-AdenoCA
1473,0.5296496358752901,44,SP109649,Prost-AdenoCA
1474,0.1283300568781461,0,SP79939,Prost-AdenoCA
1475,0.3680557990608725,4,SP79939,Prost-AdenoCA
1476,0.5036141440609814,44,SP79939,Prost-AdenoCA
1477,0.25806404367545344,0,SP80213,Prost-AdenoCA
1478,0.5666693174091981,4,SP80213,Prost-AdenoCA
1479,0.1752666389153484,22,SP80213,Prost-AdenoCA
1480,0.13927153966428044,0,SP102690,Prost-AdenoCA
1481,0.34816917687965726,4,SP102690,Prost-AdenoCA
1482,0.5125592834560623,44,SP102690,Prost-AdenoCA
1483,0.2247958016609789,0,SP80037,Prost-AdenoCA
1484,0.25267393972650637,4,SP80037,Prost-AdenoCA
1485,0.5225302586125148,44,SP80037,Prost-AdenoCA
1486,0.3079086555158492,0,SP106837,Prost-AdenoCA
1487,0.3032733980465191,4,SP106837,Prost-AdenoCA
1488,0.38881794643763173,44,SP106837,Prost-AdenoCA
1489,0.26762945955705003,0,SP106836,Prost-AdenoCA
1490,0.23610325347844469,4,SP106836,Prost-AdenoCA
1491,0.49626728696450534,44,SP106836,Prost-AdenoCA
1492,0.22874882137271443,0,SP106829,Prost-AdenoCA
1493,0.286350514668868,4,SP106829,Prost-AdenoCA
1494,0.48490066395841763,44,SP106829,Prost-AdenoCA
1495,0.2278072766036869,0,SP106828,Prost-AdenoCA
1496,0.3386947630449575,2,SP106828,Prost-AdenoCA
1497,0.43349796035135557,4,SP106828,Prost-AdenoCA
1498,0.22775550617100904,0,SP106840,Prost-AdenoCA
1499,0.18042464528380228,4,SP106840,Prost-AdenoCA
1500,0.5918198485451887,44,SP106840,Prost-AdenoCA
1501,0.23407916443262855,0,SP106839,Prost-AdenoCA
1502,0.2092336688070508,4,SP106839,Prost-AdenoCA
1503,0.14655319154374033,10,SP106839,Prost-AdenoCA
1504,0.41013397521658035,44,SP106839,Prost-AdenoCA
1505,0.25748697110270297,0,SP106833,Prost-AdenoCA
1506,0.16599413548834743,4,SP106833,Prost-AdenoCA
1507,0.5765188934089497,44,SP106833,Prost-AdenoCA
1508,0.2742959372055083,0,SP106827,Prost-AdenoCA
1509,0.30032471758925144,4,SP106827,Prost-AdenoCA
1510,0.4253793452052402,44,SP106827,Prost-AdenoCA
1511,0.21501459778629675,0,SP106841,Prost-AdenoCA
1512,0.6477687373126741,4,SP106841,Prost-AdenoCA
1513,0.13721666490102907,22,SP106841,Prost-AdenoCA
1514,0.2091502602268721,0,SP106825,Prost-AdenoCA
1515,0.278089425644799,4,SP106825,Prost-AdenoCA
1516,0.512760314128329,44,SP106825,Prost-AdenoCA
1517,0.267190677473379,0,SP106834,Prost-AdenoCA
1518,0.2608096814545402,4,SP106834,Prost-AdenoCA
1519,0.47199964107208087,44,SP106834,Prost-AdenoCA
1520,0.25145811799829987,0,SP106835,Prost-AdenoCA
1521,0.6155780213645199,4,SP106835,Prost-AdenoCA
1522,0.1329638606371803,22,SP106835,Prost-AdenoCA
1523,0.17367227105433697,0,SP111130,Prost-AdenoCA
1524,0.31015374799141315,4,SP111130,Prost-AdenoCA
1525,0.5161739809542498,44,SP111130,Prost-AdenoCA
1526,0.08797016080896825,0,SP111125,Prost-AdenoCA
1527,0.46855626319009747,4,SP111125,Prost-AdenoCA
1528,0.44347357600093423,44,SP111125,Prost-AdenoCA
1529,0.18758868136399112,0,SP111128,Prost-AdenoCA
1530,0.3354526216830737,4,SP111128,Prost-AdenoCA
1531,0.47695869695293525,44,SP111128,Prost-AdenoCA
1532,0.23133848372241167,0,SP111124,Prost-AdenoCA
1533,0.3574991076040044,4,SP111124,Prost-AdenoCA
1534,0.411162408673584,44,SP111124,Prost-AdenoCA
1535,0.08284445727672528,0,SP111154,Prost-AdenoCA
1536,0.229782846464063,4,SP111154,Prost-AdenoCA
1537,0.6873726962592118,44,SP111154,Prost-AdenoCA
1538,0.18014078034646622,0,SP111152,Prost-AdenoCA
1539,0.17724536965601473,4,SP111152,Prost-AdenoCA
1540,0.6426138499975191,44,SP111152,Prost-AdenoCA
1541,0.1542535956246419,0,SP111129,Prost-AdenoCA
1542,0.2832828756558932,4,SP111129,Prost-AdenoCA
1543,0.5624635287194649,44,SP111129,Prost-AdenoCA
1544,0.2355364009288315,0,SP111122,Prost-AdenoCA
1545,0.2721348214193072,4,SP111122,Prost-AdenoCA
1546,0.49232877765186134,44,SP111122,Prost-AdenoCA
1547,0.12161622875646778,0,SP111156,Prost-AdenoCA
1548,0.3362242492695518,4,SP111156,Prost-AdenoCA
1549,0.5421595219739804,44,SP111156,Prost-AdenoCA
1550,0.20861506729646276,0,SP111121,Prost-AdenoCA
1551,0.7913849327035373,4,SP111121,Prost-AdenoCA
1552,0.23371812841758108,0,SP111127,Prost-AdenoCA
1553,0.2213370024712799,4,SP111127,Prost-AdenoCA
1554,0.544944869111139,44,SP111127,Prost-AdenoCA
1555,0.20009168214734027,0,SP111123,Prost-AdenoCA
1556,0.3290228055364298,4,SP111123,Prost-AdenoCA
1557,0.4708855123162299,44,SP111123,Prost-AdenoCA
1558,0.1172783270298674,0,SP111146,Prost-AdenoCA
1559,0.3624771659019052,4,SP111146,Prost-AdenoCA
1560,0.5202445070682273,44,SP111146,Prost-AdenoCA
1561,0.11571978604594492,0,SP111126,Prost-AdenoCA
1562,0.2720818565658333,4,SP111126,Prost-AdenoCA
1563,0.6121983573882218,44,SP111126,Prost-AdenoCA
1564,0.22382291846340976,0,SP111131,Prost-AdenoCA
1565,0.17085923322565622,4,SP111131,Prost-AdenoCA
1566,0.605317848310934,44,SP111131,Prost-AdenoCA
1567,0.6225521002216913,5,SP125579,Prost-AdenoCA
1568,0.3774478997783088,19,SP125579,Prost-AdenoCA
1569,0.1910574371409576,0,SP114916,Prost-AdenoCA
1570,0.2320759243208081,4,SP114916,Prost-AdenoCA
1571,0.5768666385382344,44,SP114916,Prost-AdenoCA
1572,0.08986277804944634,0,SP114976,Prost-AdenoCA
1573,0.22930334033653957,4,SP114976,Prost-AdenoCA
1574,0.07686527555879244,22,SP114976,Prost-AdenoCA
1575,0.6039686060552217,44,SP114976,Prost-AdenoCA
1576,0.09399478256776356,0,SP114980,Prost-AdenoCA
1577,0.24852676067911966,4,SP114980,Prost-AdenoCA
1578,0.0850073613388864,22,SP114980,Prost-AdenoCA
1579,0.5724710954142305,44,SP114980,Prost-AdenoCA
1580,0.168455229779136,0,SP114917,Prost-AdenoCA
1581,0.301886854655852,4,SP114917,Prost-AdenoCA
1582,0.09852729078897644,22,SP114917,Prost-AdenoCA
1583,0.4311306247760355,44,SP114917,Prost-AdenoCA
1584,0.17202974554652414,0,SP114912,Prost-AdenoCA
1585,0.29588461791583415,4,SP114912,Prost-AdenoCA
1586,0.08105422847576163,22,SP114912,Prost-AdenoCA
1587,0.45103140806188013,44,SP114912,Prost-AdenoCA
1588,0.09306542547512953,0,SP114978,Prost-AdenoCA
1589,0.027761464510503236,1,SP114978,Prost-AdenoCA
1590,0.3205051195143619,4,SP114978,Prost-AdenoCA
1591,0.025576885484290223,16,SP114978,Prost-AdenoCA
1592,0.1075906568994232,22,SP114978,Prost-AdenoCA
1593,0.425500448116292,44,SP114978,Prost-AdenoCA
1594,0.06949573729778,0,SP114994,Prost-AdenoCA
1595,0.41046538963940526,2,SP114994,Prost-AdenoCA
1596,0.11218934751173561,22,SP114994,Prost-AdenoCA
1597,0.4078495255510792,44,SP114994,Prost-AdenoCA
1598,0.09168660761621557,0,SP114984,Prost-AdenoCA
1599,0.2767975036653728,4,SP114984,Prost-AdenoCA
1600,0.10072985232175104,22,SP114984,Prost-AdenoCA
1601,0.5307860363966606,44,SP114984,Prost-AdenoCA
1602,0.16585759208874276,0,SP114918,Prost-AdenoCA
1603,0.2226185960427097,2,SP114918,Prost-AdenoCA
1604,0.374885562155442,4,SP114918,Prost-AdenoCA
1605,0.1446054887895021,22,SP114918,Prost-AdenoCA
1606,0.09203276092360341,45,SP114918,Prost-AdenoCA
1607,0.1583214784710651,0,SP114904,Prost-AdenoCA
1608,0.02740523510281906,1,SP114904,Prost-AdenoCA
1609,0.3220655472196733,2,SP114904,Prost-AdenoCA
1610,0.3456110744931265,4,SP114904,Prost-AdenoCA
1611,0.14659666471331617,22,SP114904,Prost-AdenoCA
1612,0.1899468221143933,0,SP114908,Prost-AdenoCA
1613,0.1974204626358938,4,SP114908,Prost-AdenoCA
1614,0.612632715249713,44,SP114908,Prost-AdenoCA
1615,0.08815376420914335,0,SP114973,Prost-AdenoCA
1616,0.2505183519744423,4,SP114973,Prost-AdenoCA
1617,0.07357196100412475,22,SP114973,Prost-AdenoCA
1618,0.5877559228122896,44,SP114973,Prost-AdenoCA
1619,0.09040976742189687,0,SP114982,Prost-AdenoCA
1620,0.24134261987466848,4,SP114982,Prost-AdenoCA
1621,0.07841863994251896,22,SP114982,Prost-AdenoCA
1622,0.5898289727609156,44,SP114982,Prost-AdenoCA
1623,0.0452603861055112,0,SP114968,Prost-AdenoCA
1624,0.3328006595020075,2,SP114968,Prost-AdenoCA
1625,0.04434767098787224,4,SP114968,Prost-AdenoCA
1626,0.1469369266981431,10,SP114968,Prost-AdenoCA
1627,0.43065435670646596,44,SP114968,Prost-AdenoCA
1628,0.1812552645743524,0,SP114934,Prost-AdenoCA
1629,0.29850955560723597,4,SP114934,Prost-AdenoCA
1630,0.13264818268971398,22,SP114934,Prost-AdenoCA
1631,0.38758699712869765,44,SP114934,Prost-AdenoCA
1632,0.1821259367415119,0,SP114932,Prost-AdenoCA
1633,0.28256443082348953,4,SP114932,Prost-AdenoCA
1634,0.1363016592558089,22,SP114932,Prost-AdenoCA
1635,0.3990079731791896,44,SP114932,Prost-AdenoCA
1636,0.08281152197945843,0,SP114898,Prost-AdenoCA
1637,0.027421320613921503,1,SP114898,Prost-AdenoCA
1638,0.6226327959063918,4,SP114898,Prost-AdenoCA
1639,0.14734925311046468,22,SP114898,Prost-AdenoCA
1640,0.11978510838976367,45,SP114898,Prost-AdenoCA
1641,0.17478232163172464,0,SP114920,Prost-AdenoCA
1642,0.2448587826230957,4,SP114920,Prost-AdenoCA
1643,0.09112991785136228,22,SP114920,Prost-AdenoCA
1644,0.48922897789381736,44,SP114920,Prost-AdenoCA
1645,0.0645487237469238,0,SP114992,Prost-AdenoCA
1646,0.4186732963215697,2,SP114992,Prost-AdenoCA
1647,0.11937836995018153,22,SP114992,Prost-AdenoCA
1648,0.397399609981325,44,SP114992,Prost-AdenoCA
1649,0.0683026974744832,0,SP114991,Prost-AdenoCA
1650,0.4227565974260839,2,SP114991,Prost-AdenoCA
1651,0.12038284938387166,22,SP114991,Prost-AdenoCA
1652,0.3885578557155612,44,SP114991,Prost-AdenoCA
1653,0.09345170340712926,0,SP114971,Prost-AdenoCA
1654,0.2674537009419083,4,SP114971,Prost-AdenoCA
1655,0.08268668751752875,22,SP114971,Prost-AdenoCA
1656,0.5564079081334337,44,SP114971,Prost-AdenoCA
1657,0.08839528439452071,0,SP114986,Prost-AdenoCA
1658,0.2653447561843595,4,SP114986,Prost-AdenoCA
1659,0.08486078374062922,22,SP114986,Prost-AdenoCA
1660,0.5613991756804907,44,SP114986,Prost-AdenoCA
1661,0.18251061765990118,0,SP114957,Prost-AdenoCA
1662,0.24966158020695184,4,SP114957,Prost-AdenoCA
1663,0.5678278021331471,44,SP114957,Prost-AdenoCA
1664,0.14725294534980088,0,SP114924,Prost-AdenoCA
1665,0.22369697337144706,4,SP114924,Prost-AdenoCA
1666,0.07558100324519469,22,SP114924,Prost-AdenoCA
1667,0.46118082590935633,44,SP114924,Prost-AdenoCA
1668,0.09228825212420098,45,SP114924,Prost-AdenoCA
1669,0.1718977220121433,0,SP114953,Prost-AdenoCA
1670,0.5044645913350835,4,SP114953,Prost-AdenoCA
1671,0.1801205777209108,22,SP114953,Prost-AdenoCA
1672,0.14351710893186237,45,SP114953,Prost-AdenoCA
1673,0.20526618423434023,0,SP114951,Prost-AdenoCA
1674,0.22119912882480824,4,SP114951,Prost-AdenoCA
1675,0.5735346869408515,44,SP114951,Prost-AdenoCA
1676,0.18727700046776513,0,SP114946,Prost-AdenoCA
1677,0.5331296440554619,4,SP114946,Prost-AdenoCA
1678,0.1571176245335008,22,SP114946,Prost-AdenoCA
1679,0.12247573094327197,45,SP114946,Prost-AdenoCA
1680,0.17933236296937913,0,SP114930,Prost-AdenoCA
1681,0.2625740458467085,4,SP114930,Prost-AdenoCA
1682,0.1039870936617136,22,SP114930,Prost-AdenoCA
1683,0.4541064975221987,44,SP114930,Prost-AdenoCA
1684,0.12831374131099796,0,SP114944,Prost-AdenoCA
1685,0.021273844965829604,1,SP114944,Prost-AdenoCA
1686,0.19028283488078618,4,SP114944,Prost-AdenoCA
1687,0.0247171399237838,16,SP114944,Prost-AdenoCA
1688,0.12992623625605504,22,SP114944,Prost-AdenoCA
1689,0.5054862026625475,44,SP114944,Prost-AdenoCA
1690,0.18926598765508917,0,SP114914,Prost-AdenoCA
1691,0.21325150122425443,4,SP114914,Prost-AdenoCA
1692,0.5974825111206564,44,SP114914,Prost-AdenoCA
1693,0.15093085759669608,0,SP114903,Prost-AdenoCA
1694,0.37510974536687547,4,SP114903,Prost-AdenoCA
1695,0.47395939703642853,44,SP114903,Prost-AdenoCA
1696,0.047729516448357615,0,SP114966,Prost-AdenoCA
1697,0.30549995773544214,2,SP114966,Prost-AdenoCA
1698,0.04805082750968419,4,SP114966,Prost-AdenoCA
1699,0.1498204938827691,10,SP114966,Prost-AdenoCA
1700,0.44889920442374703,44,SP114966,Prost-AdenoCA
1701,0.07414156030220849,0,SP114987,Prost-AdenoCA
1702,0.4155549115303186,2,SP114987,Prost-AdenoCA
1703,0.1119121108043595,22,SP114987,Prost-AdenoCA
1704,0.3983914173631135,44,SP114987,Prost-AdenoCA
1705,0.06839148956367981,0,SP114996,Prost-AdenoCA
1706,0.4108189895900641,2,SP114996,Prost-AdenoCA
1707,0.11631427721716316,22,SP114996,Prost-AdenoCA
1708,0.4044752436290929,44,SP114996,Prost-AdenoCA
1709,0.049202465314322645,0,SP114962,Prost-AdenoCA
1710,0.43039607315674133,2,SP114962,Prost-AdenoCA
1711,0.5204014615289361,44,SP114962,Prost-AdenoCA
1712,0.16178391762532976,0,SP114960,Prost-AdenoCA
1713,0.541590094860277,4,SP114960,Prost-AdenoCA
1714,0.15640120659422244,22,SP114960,Prost-AdenoCA
1715,0.14022478092017077,45,SP114960,Prost-AdenoCA
1716,0.17951371169239871,0,SP114949,Prost-AdenoCA
1717,0.5423427452976857,4,SP114949,Prost-AdenoCA
1718,0.15916054685811376,22,SP114949,Prost-AdenoCA
1719,0.11898299615180184,45,SP114949,Prost-AdenoCA
1720,0.13987289874284592,0,SP114943,Prost-AdenoCA
1721,0.016491249407221988,1,SP114943,Prost-AdenoCA
1722,0.20214579832123575,4,SP114943,Prost-AdenoCA
1723,0.025827587203166223,16,SP114943,Prost-AdenoCA
1724,0.10573192177517471,22,SP114943,Prost-AdenoCA
1725,0.5099305445503555,44,SP114943,Prost-AdenoCA
1726,0.1402941700775445,0,SP114945,Prost-AdenoCA
1727,0.16016705577521168,4,SP114945,Prost-AdenoCA
1728,0.08987143771009098,22,SP114945,Prost-AdenoCA
1729,0.6096673364371529,44,SP114945,Prost-AdenoCA
1730,0.14419747827522364,0,SP114937,Prost-AdenoCA
1731,0.15132545376970577,4,SP114937,Prost-AdenoCA
1732,0.0739072469645307,22,SP114937,Prost-AdenoCA
1733,0.6305698209905399,44,SP114937,Prost-AdenoCA
1734,0.1377281841516029,0,SP114941,Prost-AdenoCA
1735,0.12030379961386854,4,SP114941,Prost-AdenoCA
1736,0.10172278799122086,22,SP114941,Prost-AdenoCA
1737,0.6402452282433077,44,SP114941,Prost-AdenoCA
1738,0.08206939840881235,0,SP114900,Prost-AdenoCA
1739,0.3399565713216948,4,SP114900,Prost-AdenoCA
1740,0.16040024602995412,10,SP114900,Prost-AdenoCA
1741,0.4175737842395388,44,SP114900,Prost-AdenoCA
1742,0.19189016284445395,0,SP114935,Prost-AdenoCA
1743,0.3014240178812868,4,SP114935,Prost-AdenoCA
1744,0.12066392363985169,22,SP114935,Prost-AdenoCA
1745,0.38602189563440764,44,SP114935,Prost-AdenoCA
1746,0.17313210770620308,0,SP114958,Prost-AdenoCA
1747,0.3158062011375803,4,SP114958,Prost-AdenoCA
1748,0.0750737805365176,22,SP114958,Prost-AdenoCA
1749,0.43598791061969905,44,SP114958,Prost-AdenoCA
1750,0.0926637271353291,0,SP114974,Prost-AdenoCA
1751,0.2797940581681465,4,SP114974,Prost-AdenoCA
1752,0.08914756908273153,22,SP114974,Prost-AdenoCA
1753,0.5383946456137928,44,SP114974,Prost-AdenoCA
1754,0.18636234845785718,0,SP114926,Prost-AdenoCA
1755,0.29209003831939406,4,SP114926,Prost-AdenoCA
1756,0.12842246463203097,22,SP114926,Prost-AdenoCA
1757,0.3931251485907179,44,SP114926,Prost-AdenoCA
1758,0.08895749028139109,0,SP114901,Prost-AdenoCA
1759,0.25968158675563185,4,SP114901,Prost-AdenoCA
1760,0.6513609229629771,44,SP114901,Prost-AdenoCA
1761,0.13406470784079394,0,SP114921,Prost-AdenoCA
1762,0.20782856205402878,4,SP114921,Prost-AdenoCA
1763,0.5702898010960609,44,SP114921,Prost-AdenoCA
1764,0.08781692900911642,45,SP114921,Prost-AdenoCA
1765,0.185352410041675,0,SP114906,Prost-AdenoCA
1766,0.2074305082041614,4,SP114906,Prost-AdenoCA
1767,0.6072170817541637,44,SP114906,Prost-AdenoCA
1768,0.16789564614576516,0,SP114910,Prost-AdenoCA
1769,0.28986714168411565,4,SP114910,Prost-AdenoCA
1770,0.09227165549033119,22,SP114910,Prost-AdenoCA
1771,0.4499655566797881,44,SP114910,Prost-AdenoCA
1772,0.15235850407370036,0,SP112845,Prost-AdenoCA
1773,0.7337221858541519,4,SP112845,Prost-AdenoCA
1774,0.1139193100721477,22,SP112845,Prost-AdenoCA
1775,0.17508399084974646,0,SP112951,Prost-AdenoCA
1776,0.26752402571323763,4,SP112951,Prost-AdenoCA
1777,0.5573919834370159,44,SP112951,Prost-AdenoCA
1778,0.16136128220432172,0,SP112881,Prost-AdenoCA
1779,0.3097525748690019,4,SP112881,Prost-AdenoCA
1780,0.5288861429266765,44,SP112881,Prost-AdenoCA
1781,0.16109950116603988,0,SP112849,Prost-AdenoCA
1782,0.2919460780973978,4,SP112849,Prost-AdenoCA
1783,0.5469544207365624,44,SP112849,Prost-AdenoCA
1784,0.0687585190618985,0,SP112913,Prost-AdenoCA
1785,0.6812715247898816,4,SP112913,Prost-AdenoCA
1786,0.24996995614821987,41,SP112913,Prost-AdenoCA
1787,0.05294878738894191,0,SP112875,Prost-AdenoCA
1788,0.7161438598021884,4,SP112875,Prost-AdenoCA
1789,0.2309073528088697,41,SP112875,Prost-AdenoCA
1790,0.18895415157442494,0,SP112871,Prost-AdenoCA
1791,0.30891215972013375,4,SP112871,Prost-AdenoCA
1792,0.5021336887054413,44,SP112871,Prost-AdenoCA
1793,0.16146766136977617,0,SP112877,Prost-AdenoCA
1794,0.6494808029212193,4,SP112877,Prost-AdenoCA
1795,0.18905153570900446,45,SP112877,Prost-AdenoCA
1796,0.12036787047622782,0,SP112887,Prost-AdenoCA
1797,0.42124407778240136,4,SP112887,Prost-AdenoCA
1798,0.4583880517413707,44,SP112887,Prost-AdenoCA
1799,0.02234552970935327,0,SP112777,Prost-AdenoCA
1800,0.7396218884532926,4,SP112777,Prost-AdenoCA
1801,0.23803258183735426,41,SP112777,Prost-AdenoCA
1802,0.13692758803183602,0,SP112833,Prost-AdenoCA
1803,0.28442620673100943,4,SP112833,Prost-AdenoCA
1804,0.1570071457218827,41,SP112833,Prost-AdenoCA
1805,0.42163905951527186,44,SP112833,Prost-AdenoCA
1806,0.1408268870667563,0,SP112929,Prost-AdenoCA
1807,0.2579450447780333,4,SP112929,Prost-AdenoCA
1808,0.6012280681552105,44,SP112929,Prost-AdenoCA
1809,0.18776696890197636,0,SP112883,Prost-AdenoCA
1810,0.6668384326960467,4,SP112883,Prost-AdenoCA
1811,0.14539459840197688,22,SP112883,Prost-AdenoCA
1812,0.16239949065767584,0,SP112969,Prost-AdenoCA
1813,0.26911490272912975,4,SP112969,Prost-AdenoCA
1814,0.5684856066131944,44,SP112969,Prost-AdenoCA
1815,0.1549405306219555,0,SP112855,Prost-AdenoCA
1816,0.3671648872805792,4,SP112855,Prost-AdenoCA
1817,0.47789458209746527,44,SP112855,Prost-AdenoCA
1818,0.24083306192391823,0,SP112827,Prost-AdenoCA
1819,0.6199284710985971,4,SP112827,Prost-AdenoCA
1820,0.13923846697748476,22,SP112827,Prost-AdenoCA
1821,0.16964804742703793,0,SP112993,Prost-AdenoCA
1822,0.3582261188627806,4,SP112993,Prost-AdenoCA
1823,0.4721258337101814,44,SP112993,Prost-AdenoCA
1824,0.18683542729248998,0,SP112817,Prost-AdenoCA
1825,0.6852400639790986,4,SP112817,Prost-AdenoCA
1826,0.12792450872841143,22,SP112817,Prost-AdenoCA
1827,0.16657675000911193,0,SP112907,Prost-AdenoCA
1828,0.4613576587350499,4,SP112907,Prost-AdenoCA
1829,0.18168235001707594,22,SP112907,Prost-AdenoCA
1830,0.19038324123876227,45,SP112907,Prost-AdenoCA
1831,0.13275916562990026,0,SP112991,Prost-AdenoCA
1832,0.30615325856225983,4,SP112991,Prost-AdenoCA
1833,0.56108757580784,44,SP112991,Prost-AdenoCA
1834,0.21934973416827377,0,SP112781,Prost-AdenoCA
1835,0.31692630752239154,4,SP112781,Prost-AdenoCA
1836,0.4637239583093346,44,SP112781,Prost-AdenoCA
1837,0.15458709910334037,0,SP112909,Prost-AdenoCA
1838,0.22980603586460932,4,SP112909,Prost-AdenoCA
1839,0.2030812003627865,41,SP112909,Prost-AdenoCA
1840,0.4125256646692638,44,SP112909,Prost-AdenoCA
1841,0.24820252493760778,0,SP112797,Prost-AdenoCA
1842,0.3840970342497116,4,SP112797,Prost-AdenoCA
1843,0.36770044081268066,44,SP112797,Prost-AdenoCA
1844,0.16832010646293646,0,SP112811,Prost-AdenoCA
1845,0.2763298001177382,4,SP112811,Prost-AdenoCA
1846,0.5553500934193253,44,SP112811,Prost-AdenoCA
1847,0.18445744297241562,0,SP112995,Prost-AdenoCA
1848,0.2966255352567852,4,SP112995,Prost-AdenoCA
1849,0.5189170217707992,44,SP112995,Prost-AdenoCA
1850,0.22417015191563958,0,SP112787,Prost-AdenoCA
1851,0.1554494671817036,4,SP112787,Prost-AdenoCA
1852,0.6203803809026568,44,SP112787,Prost-AdenoCA
1853,0.13269349364188351,0,SP112917,Prost-AdenoCA
1854,0.1928453983549414,4,SP112917,Prost-AdenoCA
1855,0.08953719072957105,41,SP112917,Prost-AdenoCA
1856,0.584923917273604,44,SP112917,Prost-AdenoCA
1857,0.03599135853760062,0,SP112861,Prost-AdenoCA
1858,0.4317980004530792,4,SP112861,Prost-AdenoCA
1859,0.5322106410093203,56,SP112861,Prost-AdenoCA
1860,0.16607483149668253,0,SP112943,Prost-AdenoCA
1861,0.7117576767272799,4,SP112943,Prost-AdenoCA
1862,0.12216749177603765,22,SP112943,Prost-AdenoCA
1863,0.19027965330745217,0,SP112783,Prost-AdenoCA
1864,0.2724019975651415,4,SP112783,Prost-AdenoCA
1865,0.5373183491274063,44,SP112783,Prost-AdenoCA
1866,0.10495285309231422,0,SP112957,Prost-AdenoCA
1867,0.22965281224432943,4,SP112957,Prost-AdenoCA
1868,0.20931746531708306,41,SP112957,Prost-AdenoCA
1869,0.4560768693462733,44,SP112957,Prost-AdenoCA
1870,0.1720482892458731,0,SP113005,Prost-AdenoCA
1871,0.5205829149771637,4,SP113005,Prost-AdenoCA
1872,0.3073687957769632,44,SP113005,Prost-AdenoCA
1873,0.2117122456596927,0,SP112853,Prost-AdenoCA
1874,0.29639442307678876,4,SP112853,Prost-AdenoCA
1875,0.4918933312635185,44,SP112853,Prost-AdenoCA
1876,0.24323214243752583,0,SP112923,Prost-AdenoCA
1877,0.24769799111081225,4,SP112923,Prost-AdenoCA
1878,0.509069866451662,44,SP112923,Prost-AdenoCA
1879,0.1892000443825175,0,SP112809,Prost-AdenoCA
1880,0.23796433376588455,4,SP112809,Prost-AdenoCA
1881,0.1196697707307161,22,SP112809,Prost-AdenoCA
1882,0.453165851120882,44,SP112809,Prost-AdenoCA
1883,0.05045115532454978,0,SP112983,Prost-AdenoCA
1884,0.7379915625078429,4,SP112983,Prost-AdenoCA
1885,0.21155728216760736,41,SP112983,Prost-AdenoCA
1886,0.1162556299075159,0,SP112863,Prost-AdenoCA
1887,0.4350363788870614,4,SP112863,Prost-AdenoCA
1888,0.4487079912054228,44,SP112863,Prost-AdenoCA
1889,0.2681528394734694,0,SP112935,Prost-AdenoCA
1890,0.22435954872811914,4,SP112935,Prost-AdenoCA
1891,0.5074876117984115,44,SP112935,Prost-AdenoCA
1892,0.12847508902581659,0,SP112945,Prost-AdenoCA
1893,0.26602565422305713,4,SP112945,Prost-AdenoCA
1894,0.6054992567511264,44,SP112945,Prost-AdenoCA
1895,0.15273477466312266,0,SP112879,Prost-AdenoCA
1896,0.44120245898376353,4,SP112879,Prost-AdenoCA
1897,0.4060627663531138,44,SP112879,Prost-AdenoCA
1898,0.25926009177222337,0,SP113001,Prost-AdenoCA
1899,0.33451966158065877,4,SP113001,Prost-AdenoCA
1900,0.4062202466471179,44,SP113001,Prost-AdenoCA
1901,0.07521632366881643,0,SP113003,Prost-AdenoCA
1902,0.8184281661347039,4,SP113003,Prost-AdenoCA
1903,0.10635551019647965,22,SP113003,Prost-AdenoCA
1904,0.21122708596538,0,SP112865,Prost-AdenoCA
1905,0.235603740777114,4,SP112865,Prost-AdenoCA
1906,0.553169173257506,44,SP112865,Prost-AdenoCA
1907,0.17713873085116083,0,SP112931,Prost-AdenoCA
1908,0.3356679549062462,4,SP112931,Prost-AdenoCA
1909,0.487193314242593,44,SP112931,Prost-AdenoCA
1910,0.16690837226237087,0,SP112959,Prost-AdenoCA
1911,0.22926143838689586,4,SP112959,Prost-AdenoCA
1912,0.6038301893507334,44,SP112959,Prost-AdenoCA
1913,0.1667476794452641,0,SP112873,Prost-AdenoCA
1914,0.2804478904960456,4,SP112873,Prost-AdenoCA
1915,0.5528044300586903,44,SP112873,Prost-AdenoCA
1916,0.10416956139227475,0,SP102647,Prost-AdenoCA
1917,0.2955658432786332,4,SP102647,Prost-AdenoCA
1918,0.600264595329092,44,SP102647,Prost-AdenoCA
